@frequency,country,dataset_code,dataset_name,frequency,indexed_at,indicator,original_period,original_value,period,provider_code,series_code,series_name,value
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1977,8.56999999900000020148,1977-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",8.569999999
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1978,8.56999999900000020148,1978-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",8.569999999
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1979,8.56999999900000020148,1979-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",8.569999999
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1980,8.56999999908333087717,1980-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",8.56999999908333
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1981,21.76333333250000023895,1981-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",21.7633333325
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1982,37.40666666575000220973,1982-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",37.40666666575
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1983,41.09416666566669817939,1983-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",41.0941666656667
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1984,44.53268333300000136887,1984-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",44.532683333
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1985,50.4533500000000003638,1985-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",50.45335
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1986,55.98589166666670280392,1986-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",55.9858916666667
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1987,62.77620000000000288765,1987-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",62.7762
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1988,75.80473333333330288042,1988-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",75.8047333333333
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1989,81.50420833333329539983,1989-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",81.5042083333333
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1990,91.57929166666670539598,1990-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",91.5792916666667
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1991,122.43241666666699529742,1991-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",122.432416666667
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1992,134.50633333333300356571,1992-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",134.506333333333
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1993,142.1716666666669937058,1993-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",142.171666666667
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1994,157.06666666666700393762,1994-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",157.066666666667
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1995,179.72916666666699825328,1995-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",179.729166666667
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1996,207.68916666666700621136,1996-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",207.689166666667
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1997,232.59749999999999658939,1997-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",232.5975
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1998,257.22916666666702667499,1998-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",257.229166666667
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1999,285.68469483333302605388,1999-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",285.684694833333
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2000,308.18666666666700848509,2000-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",308.186666666667
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2001,328.87083333333299606238,2001-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",328.870833333333
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2002,359.81752688172002763167,2002-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",359.81752688172
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2003,398.66222222222199889075,2003-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",398.662222222222
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2004,437.93500000000000227374,2004-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",437.935
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2005,477.78674148745500360747,2005-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",477.786741487455
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2006,511.30181794034797349013,2006-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",511.301817940348
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2007,516.61739023297502626519,2007-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",516.617390232975
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2008,526.23551344086001790856,2008-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",526.23551344086
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2009,573.28795673323099890695,2009-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",573.287956733231
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2010,525.82920071684600316075,2010-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",525.829200716846
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2011,505.66423991935499770989,2011-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",505.664239919355
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2012,502.90146198156702439519,2012-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",502.901461981567
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2013,499.7668325652840053408,2013-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",499.766832565284
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2014,538.31720027905805636692,2014-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",538.317200279058
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2015,534.56576996927799427795,2015-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",534.565769969278
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2016,544.73936722901999019086,2016-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",544.73936722902
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2017,567.51309030977995462308,2017-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",567.51309030978
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2018,576.97250124807999327459,2018-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",576.97250124808
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2019,587.29459568612401199061,2019-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",587.294595686124
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2020,584.90085496230403805384,2020-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",584.900854962304
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2021,620.78472001408101732522,2021-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",620.784720014081
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2022,647.13581763136301105988,2022-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",647.135817631363
annual,CRI,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,2023,544.05077550563203203637,2023-01-01,WB,A-PA.NUS.FCRF-CRI,"Annual – Official exchange rate (LCU per US$, period average) – Costa Rica",544.050775505632
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1960,4.2000000032000004424,1960-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",4.2000000032000004
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1961,4.03333333636667035194,1961-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",4.03333333636667
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1962,4.00000000300000024822,1962-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",4.000000003
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1963,4.00000000300000024822,1963-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",4.000000003
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1964,4.00000000300000024822,1964-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",4.000000003
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1965,4.00000000300000024822,1965-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",4.000000003
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1966,4.00000000300000024822,1966-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",4.000000003
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1967,4.00000000300000024822,1967-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",4.000000003
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1968,4.00000000300000024822,1968-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",4.000000003
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1969,3.94333333594333002026,1969-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",3.94333333594333
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1970,3.66000000265999991811,1970-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",3.66000000266
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1971,3.50739351008637001428,1971-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",3.50739351008637
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1972,3.18864166566666984437,1972-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",3.18864166566667
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1973,2.67259999908332979146,1973-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.67259999908333
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1974,2.58774999900000013398,1974-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.587749999
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1975,2.46029166608333005328,1975-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.46029166608333
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1976,2.51799999908332994281,1976-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.51799999908333
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1977,2.32218333241667007627,1977-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.32218333241667
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1978,2.00862499916667003319,1978-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.00862499916667
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1979,1.83288333250000001762,1979-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",1.8328833325
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1980,1.81766666583333003082,1980-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",1.81766666583333
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1981,2.2599999990833299357,1981-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.25999999908333
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1982,2.42659166575000018184,1982-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.42659166575
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1983,2.55325833241667021767,1983-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.55325833241667
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1984,2.84594166616667010317,1984-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.84594166616667
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1985,2.94396666650000016219,1985-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.9439666665
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1986,2.17148333308333008063,1986-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",2.17148333308333
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1987,1.79739166666667005146,1987-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",1.79739166666667
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1988,1.75622499999999992504,1988-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",1.756225
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1989,1.88004166666666994168,1989-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",1.88004166666667
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1990,1.61573333333332991302,1990-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",1.61573333333333
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1991,1.65954166666667002339,1991-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",1.65954166666667
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1992,1.56164999999999998259,1992-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",1.56165
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1993,1.65332083333333001995,1993-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",1.65332083333333
annual,DEU,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,PA.NUS.FCRF,1994,1.62279416666667009039,1994-01-01,WB,A-PA.NUS.FCRF-DEU,"Annual – Official exchange rate (LCU per US$, period average) – Germany",1.62279416666667
